datetime,timestamp,open,high,low,close,volume
2024-01-04 01:00:00+08:00,1704301200000,43009.2,43048.8,42619.9,42914.5,25917251.0
2024-01-04 02:00:00+08:00,1704304800000,42914.5,43064.7,41927.1,42262.8,31245867.0
2024-01-04 03:00:00+08:00,1704308400000,42262.8,43028.8,42170.1,42600.4,28553524.0
2024-01-04 04:00:00+08:00,1704312000000,42600.4,42850.0,42522.4,42708.1,14220303.0
2024-01-04 05:00:00+08:00,1704315600000,42708.1,42970.5,42586.4,42927.0,13073099.0
2024-01-04 06:00:00+08:00,1704319200000,42927.0,42949.2,42601.1,42753.6,89536986.0
2024-01-04 07:00:00+08:00,1704322800000,42753.6,42852.9,42593.1,42849.5,12060777.0
2024-01-04 08:00:00+08:00,1704326400000,42849.5,42992.9,42765.0,42883.3,9068302.0
2024-01-04 09:00:00+08:00,1704330000000,42883.3,42940.4,42625.0,42716.6,10253279.0
2024-01-04 10:00:00+08:00,1704333600000,42716.6,43233.2,42700.0,43151.0,12477227.0
2024-01-04 11:00:00+08:00,1704337200000,43151.0,43228.8,43013.3,43115.9,7812470.0
2024-01-04 12:00:00+08:00,1704340800000,43115.9,43216.2,42974.0,43161.0,6798735.0
2024-01-04 13:00:00+08:00,1704344400000,43161.0,43288.0,43081.6,43191.3,6592047.0
2024-01-04 14:00:00+08:00,1704348000000,43191.3,43238.9,43088.0,43163.0,4327250.0
2024-01-04 15:00:00+08:00,1704351600000,43163.0,43264.8,42765.0,42772.1,17286767.0
2024-01-04 16:00:00+08:00,1704355200000,42772.1,42978.3,42732.2,42858.6,11849907.0
2024-01-04 17:00:00+08:00,1704358800000,42858.6,43098.7,42858.6,43020.9,7312651.0
2024-01-04 18:00:00+08:00,1704362400000,43020.9,43121.8,42654.2,43089.6,16575412.0
2024-01-04 19:00:00+08:00,1704366000000,43089.6,43252.4,42943.5,43187.9,10924080.0
2024-01-04 20:00:00+08:00,1704369600000,43187.9,43442.8,43107.4,43386.3,19160134.0
2024-01-04 21:00:00+08:00,1704373200000,43386.3,43493.2,43166.7,43345.1,14190087.0
2024-01-04 22:00:00+08:00,1704376800000,43345.1,43765.0,43253.3,43674.1,20880260.0
2024-01-04 23:00:00+08:00,1704380400000,43674.1,44342.8,43611.7,44049.7,44998131.0
2024-01-05 00:00:00+08:00,1704384000000,44049.7,44131.9,43777.0,43913.1,21255172.0
2024-01-05 01:00:00+08:00,1704387600000,43913.1,44227.6,43822.0,43983.1,18488245.0
2024-01-05 02:00:00+08:00,1704391200000,43983.1,44157.7,43874.8,44048.3,10181646.0
2024-01-05 03:00:00+08:00,1704394800000,44048.3,44437.3,43910.0,43950.1,23559210.0
2024-01-05 04:00:00+08:00,1704398400000,43950.1,44800.0,43887.9,44116.7,26296908.0
2024-01-05 05:00:00+08:00,1704402000000,44116.7,44627.7,44116.6,44433.9,20366244.0
2024-01-05 06:00:00+08:00,1704405600000,44433.9,44750.0,44140.7,44311.7,35341343.0
2024-01-05 07:00:00+08:00,1704409200000,44311.7,44352.9,44046.7,44145.2,9006201.0
2024-01-05 08:00:00+08:00,1704412800000,44145.2,44246.7,43969.8,44207.5,12762808.0
2024-01-05 09:00:00+08:00,1704416400000,44207.5,44283.9,42312.3,43374.6,50205198.0
2024-01-05 10:00:00+08:00,1704420000000,43374.6,43945.0,43301.1,43506.3,26196658.0
2024-01-05 11:00:00+08:00,1704423600000,43506.3,43775.0,43414.0,43469.5,17135003.0
2024-01-05 12:00:00+08:00,1704427200000,43469.5,43631.7,43196.4,43589.2,17013185.0
2024-01-05 13:00:00+08:00,1704430800000,43589.2,43726.1,43514.9,43650.1,9505829.0
2024-01-05 14:00:00+08:00,1704434400000,43650.1,43946.5,43573.3,43847.8,11340876.0
2024-01-05 15:00:00+08:00,1704438000000,43847.8,43927.3,43716.0,43769.5,11038848.0
2024-01-05 16:00:00+08:00,1704441600000,43769.5,43945.2,43762.5,43911.6,8707274.0
2024-01-05 17:00:00+08:00,1704445200000,43911.6,44326.3,43911.6,44147.8,24526589.0
2024-01-05 18:00:00+08:00,1704448800000,44147.8,44160.0,43461.8,43628.3,24037183.0
2024-01-05 19:00:00+08:00,1704452400000,43628.3,43912.0,43599.7,43769.9,13440621.0
2024-01-05 20:00:00+08:00,1704456000000,43769.9,44114.2,43620.5,43877.7,16331284.0
2024-01-05 21:00:00+08:00,1704459600000,43877.7,44089.1,43705.6,43978.6,15929456.0
2024-01-05 22:00:00+08:00,1704463200000,43978.6,44060.9,43111.3,43477.5,29424894.0
2024-01-05 23:00:00+08:00,1704466800000,43477.5,43800.1,43341.0,43495.2,22515149.0
2024-01-06 00:00:00+08:00,1704470400000,43495.2,43593.0,43210.0,43220.3,23099704.0
2024-01-06 01:00:00+08:00,1704474000000,43220.3,43619.8,43090.1,43603.6,22624007.0
2024-01-06 02:00:00+08:00,1704477600000,43603.6,43696.7,43408.1,43604.4,10997448.0
2024-01-06 03:00:00+08:00,1704481200000,43604.4,43806.1,43514.1,43599.0,9421590.0
2024-01-06 04:00:00+08:00,1704484800000,43599.0,44483.4,43591.9,43951.8,19141468.0
2024-01-06 05:00:00+08:00,1704488400000,43951.8,43966.8,43575.6,43936.3,20383882.0
2024-01-06 06:00:00+08:00,1704492000000,43936.3,44040.0,43760.0,43964.2,12413534.0
2024-01-06 07:00:00+08:00,1704495600000,43964.2,44325.3,43964.2,44143.5,12541741.0
2024-01-06 08:00:00+08:00,1704499200000,44143.5,44214.6,43969.0,44066.0,6633445.0
2024-01-06 09:00:00+08:00,1704502800000,44066.0,44095.5,43902.0,43961.4,4841607.0
2024-01-06 10:00:00+08:00,1704506400000,43961.4,44009.9,43822.1,43904.9,5625620.0
2024-01-06 11:00:00+08:00,1704510000000,43904.9,44016.8,43809.6,43925.8,4074998.0
2024-01-06 12:00:00+08:00,1704513600000,43925.8,43972.0,43831.0,43851.1,4034115.0
2024-01-06 13:00:00+08:00,1704517200000,43851.1,43868.6,43583.1,43695.9,10703005.0
2024-01-06 14:00:00+08:00,1704520800000,43695.9,43699.4,43425.0,43455.4,8891949.0
2024-01-06 15:00:00+08:00,1704524400000,43455.4,43667.7,43394.3,43645.3,7923209.0
2024-01-06 16:00:00+08:00,1704528000000,43645.3,43737.1,43550.0,43696.0,5024633.0
2024-01-06 17:00:00+08:00,1704531600000,43696.0,43762.9,43630.8,43653.7,4715639.0
2024-01-06 18:00:00+08:00,1704535200000,43653.7,43776.7,43579.8,43694.7,3416639.0
2024-01-06 19:00:00+08:00,1704538800000,43694.7,43707.7,43612.0,43669.0,3366315.0
2024-01-06 20:00:00+08:00,1704542400000,43669.0,43747.9,43535.0,43607.1,5530069.0
2024-01-06 21:00:00+08:00,1704546000000,43607.1,43744.2,43541.0,43701.2,4266699.0
2024-01-06 22:00:00+08:00,1704549600000,43701.2,43923.9,43700.1,43824.4,12371189.0
2024-01-06 23:00:00+08:00,1704553200000,43824.4,43898.0,43780.0,43863.6,5343128.0
2024-01-07 00:00:00+08:00,1704556800000,43863.6,43970.2,43817.4,43865.5,6188799.0
2024-01-07 01:00:00+08:00,1704560400000,43865.5,44005.5,43835.0,43961.9,6411851.0
2024-01-07 02:00:00+08:00,1704564000000,43961.9,44149.9,43878.8,43992.8,11212139.0
2024-01-07 03:00:00+08:00,1704567600000,43992.8,44013.6,43826.9,43903.7,8067671.0
2024-01-07 04:00:00+08:00,1704571200000,43903.7,43959.6,43645.4,43816.3,13054637.0
2024-01-07 05:00:00+08:00,1704574800000,43816.3,43930.1,43712.4,43881.2,5805684.0
2024-01-07 06:00:00+08:00,1704578400000,43881.2,43920.0,43733.1,43865.7,6539322.0
2024-01-07 07:00:00+08:00,1704582000000,43865.7,43976.5,43722.9,43958.2,10731083.0
2024-01-07 08:00:00+08:00,1704585600000,43958.2,44264.7,43907.3,44118.8,15814931.0
2024-01-07 09:00:00+08:00,1704589200000,44118.8,44158.9,43952.8,43961.5,13272833.0
2024-01-07 10:00:00+08:00,1704592800000,43961.5,44088.0,43831.0,43927.6,8636912.0
2024-01-07 11:00:00+08:00,1704596400000,43927.6,44029.6,43901.0,43937.1,4222460.0
2024-01-07 12:00:00+08:00,1704600000000,43937.1,44032.0,43872.9,43994.8,3570242.0
2024-01-07 13:00:00+08:00,1704603600000,43994.8,44064.1,43830.0,43879.9,4930570.0
2024-01-07 14:00:00+08:00,1704607200000,43879.9,44086.7,43843.9,44015.3,4021627.0
2024-01-07 15:00:00+08:00,1704610800000,44015.3,44097.5,43980.0,44071.5,3780430.0
2024-01-07 16:00:00+08:00,1704614400000,44071.5,44161.5,43990.6,44010.0,6671092.0
2024-01-07 17:00:00+08:00,1704618000000,44010.0,44059.7,43863.8,43923.0,7699574.0
2024-01-07 18:00:00+08:00,1704621600000,43923.0,43990.0,43896.6,43951.3,2906937.0
2024-01-07 19:00:00+08:00,1704625200000,43951.3,44115.6,43947.2,44053.9,6603978.0
2024-01-07 20:00:00+08:00,1704628800000,44053.9,44137.5,43956.4,44080.8,7328274.0
2024-01-07 21:00:00+08:00,1704632400000,44080.8,44456.4,44066.6,44406.3,23301354.0
2024-01-07 22:00:00+08:00,1704636000000,44406.3,44485.0,44268.1,44404.8,12277618.0
2024-01-07 23:00:00+08:00,1704639600000,44404.8,44431.2,43926.6,44034.9,23344630.0
2024-01-08 00:00:00+08:00,1704643200000,44034.9,44180.0,43835.3,43910.7,18295893.0
2024-01-08 01:00:00+08:00,1704646800000,43910.7,44089.7,43689.5,44056.3,12370859.0
2024-01-08 02:00:00+08:00,1704650400000,44056.3,44170.3,44023.8,44088.0,7593938.0
2024-01-08 03:00:00+08:00,1704654000000,44088.0,44259.2,44025.2,44238.7,8608511.0
2024-01-08 04:00:00+08:00,1704657600000,44238.7,44262.9,44103.1,44106.6,6192888.0
2024-01-08 05:00:00+08:00,1704661200000,44106.6,44238.0,44095.6,44218.7,5202069.0
2024-01-08 06:00:00+08:00,1704664800000,44218.7,44218.8,43756.0,43851.3,24095527.0
2024-01-08 07:00:00+08:00,1704668400000,43851.3,44014.7,43565.8,43913.9,15798598.0
2024-01-08 08:00:00+08:00,1704672000000,43913.9,43974.9,43612.0,43621.7,9985480.0
2024-01-08 09:00:00+08:00,1704675600000,43621.7,43795.9,43600.0,43699.3,7438901.0
2024-01-08 10:00:00+08:00,1704679200000,43699.3,43793.7,43158.4,43354.9,25354326.0
2024-01-08 11:00:00+08:00,1704682800000,43354.9,43550.0,43211.4,43503.5,11063106.0
2024-01-08 12:00:00+08:00,1704686400000,43503.5,43599.5,43418.1,43584.7,6578995.0
2024-01-08 13:00:00+08:00,1704690000000,43584.7,43640.0,43464.1,43630.6,5355154.0
2024-01-08 14:00:00+08:00,1704693600000,43630.6,44409.3,43576.0,43900.1,24660988.0
2024-01-08 15:00:00+08:00,1704697200000,43900.1,44071.3,43775.0,43969.9,12506351.0
2024-01-08 16:00:00+08:00,1704700800000,43969.9,44065.5,43839.2,43857.0,9102087.0
2024-01-08 17:00:00+08:00,1704704400000,43857.0,43915.0,43630.1,43705.6,14546598.0
2024-01-08 18:00:00+08:00,1704708000000,43705.6,44127.8,43680.0,44081.7,15259137.0
2024-01-08 19:00:00+08:00,1704711600000,44081.7,44718.4,43945.6,44635.5,29485684.0
2024-01-08 20:00:00+08:00,1704715200000,44635.5,45180.0,44362.2,45105.1,56643753.0
2024-01-08 21:00:00+08:00,1704718800000,45105.1,45170.9,44797.3,44913.1,20735972.0
2024-01-08 22:00:00+08:00,1704722400000,44913.1,45099.2,44730.0,44787.4,21967884.0
2024-01-08 23:00:00+08:00,1704726000000,44787.4,45416.1,44667.4,44969.6,29681390.0
2024-01-09 00:00:00+08:00,1704729600000,44969.6,45169.9,44786.9,44939.2,16681093.0
2024-01-09 01:00:00+08:00,1704733200000,44939.2,45668.9,44894.1,45656.3,38452467.0
2024-01-09 02:00:00+08:00,1704736800000,45656.3,47103.8,45643.4,46976.8,100147451.0
2024-01-09 03:00:00+08:00,1704740400000,46976.8,47287.0,46598.6,47006.5,53245973.0
2024-01-09 04:00:00+08:00,1704744000000,47006.5,47177.5,46719.8,46796.2,29445382.0
2024-01-09 05:00:00+08:00,1704747600000,46796.2,47237.9,46673.9,47091.8,22970597.0
2024-01-09 06:00:00+08:00,1704751200000,47091.8,47143.1,46822.3,47011.2,36830846.0
2024-01-09 07:00:00+08:00,1704754800000,47011.2,47125.0,46850.0,46972.7,10847807.0
2024-01-09 08:00:00+08:00,1704758400000,46972.7,47172.7,46256.6,46682.3,32637095.0
2024-01-09 09:00:00+08:00,1704762000000,46682.3,46797.0,46304.1,46575.0,14837374.0
2024-01-09 10:00:00+08:00,1704765600000,46575.0,46795.6,46496.0,46787.5,9490776.0
2024-01-09 11:00:00+08:00,1704769200000,46787.5,46979.0,46758.0,46932.7,13144228.0
2024-01-09 12:00:00+08:00,1704772800000,46932.7,46950.0,46675.0,46806.6,6272501.0
2024-01-09 13:00:00+08:00,1704776400000,46806.6,46859.9,46600.2,46721.1,10489292.0
2024-01-09 14:00:00+08:00,1704780000000,46721.1,46850.0,46672.3,46794.5,6491538.0
2024-01-09 15:00:00+08:00,1704783600000,46794.5,46950.0,46740.8,46841.0,6519714.0
2024-01-09 16:00:00+08:00,1704787200000,46841.0,46890.0,46500.8,46555.1,11797372.0
2024-01-09 17:00:00+08:00,1704790800000,46555.1,46694.0,46407.8,46497.7,13475941.0
2024-01-09 18:00:00+08:00,1704794400000,46497.7,46688.5,46394.3,46449.8,10743517.0
2024-01-09 19:00:00+08:00,1704798000000,46449.8,46650.0,46435.0,46621.4,11392882.0
2024-01-09 20:00:00+08:00,1704801600000,46621.4,47052.6,45415.2,46160.7,56288174.0
2024-01-09 21:00:00+08:00,1704805200000,46160.7,47094.8,46074.4,46833.9,36152530.0
2024-01-09 22:00:00+08:00,1704808800000,46833.9,47017.2,46489.9,46561.0,23216166.0
2024-01-09 23:00:00+08:00,1704812400000,46561.0,47024.0,46434.2,46868.8,36899015.0
2024-01-10 00:00:00+08:00,1704816000000,46868.8,46976.9,46719.1,46901.2,17101879.0
2024-01-10 01:00:00+08:00,1704819600000,46901.2,46922.2,46623.0,46718.8,14665031.0
2024-01-10 02:00:00+08:00,1704823200000,46718.8,46732.5,46500.0,46643.6,15825409.0
2024-01-10 03:00:00+08:00,1704826800000,46643.6,46895.8,46572.5,46873.3,10851172.0
2024-01-10 04:00:00+08:00,1704830400000,46873.3,46937.0,46586.0,46636.0,10408029.0
2024-01-10 05:00:00+08:00,1704834000000,46636.0,48067.1,44730.1,45441.0,166283519.0
2024-01-10 06:00:00+08:00,1704837600000,45441.0,46271.2,45302.5,46250.7,65558188.0
2024-01-10 07:00:00+08:00,1704841200000,46250.7,46250.8,45929.8,46117.8,13634806.0
2024-01-10 08:00:00+08:00,1704844800000,46117.8,46250.0,45787.7,45863.7,21300134.0
2024-01-10 09:00:00+08:00,1704848400000,45863.7,45980.4,45629.8,45944.5,13611680.0
2024-01-10 10:00:00+08:00,1704852000000,45944.5,46104.1,45898.9,45989.9,7784529.0
2024-01-10 11:00:00+08:00,1704855600000,45989.9,46228.0,45939.4,46133.6,8206497.0
2024-01-10 12:00:00+08:00,1704859200000,46133.6,46199.4,45950.0,45970.4,9431244.0
2024-01-10 13:00:00+08:00,1704862800000,45970.4,46036.6,45903.0,45988.3,7250835.0
2024-01-10 14:00:00+08:00,1704866400000,45988.3,46075.2,45883.0,46014.0,7151573.0
2024-01-10 15:00:00+08:00,1704870000000,46014.0,46032.0,45735.4,45766.3,8144423.0
2024-01-10 16:00:00+08:00,1704873600000,45766.3,45876.6,45300.5,45323.3,16632923.0
2024-01-10 17:00:00+08:00,1704877200000,45323.3,45699.0,45315.7,45663.9,11535056.0
2024-01-10 18:00:00+08:00,1704880800000,45663.9,45740.1,45535.1,45538.8,6155214.0
2024-01-10 19:00:00+08:00,1704884400000,45538.8,45672.5,44903.5,45530.1,20178353.0
2024-01-10 20:00:00+08:00,1704888000000,45530.1,45676.9,44380.0,44681.7,53355971.0
2024-01-10 21:00:00+08:00,1704891600000,44681.7,45415.8,44300.9,45120.3,33965749.0
2024-01-10 22:00:00+08:00,1704895200000,45120.3,45424.0,44825.5,44890.3,25231678.0
2024-01-10 23:00:00+08:00,1704898800000,44890.3,45657.5,44806.1,45580.7,27084687.0
2024-01-11 00:00:00+08:00,1704902400000,45580.7,45739.0,45195.1,45317.9,30122318.0
2024-01-11 01:00:00+08:00,1704906000000,45317.9,46442.2,45236.9,46410.0,42535212.0
2024-01-11 02:00:00+08:00,1704909600000,46410.0,46663.7,45931.4,46544.3,55579860.0
2024-01-11 03:00:00+08:00,1704913200000,46544.3,46753.6,46053.9,46498.9,40975629.0
2024-01-11 04:00:00+08:00,1704916800000,46498.9,46515.2,44814.0,46129.8,143409734.0
2024-01-11 05:00:00+08:00,1704920400000,46129.8,46299.0,45134.0,45956.8,67179664.0
2024-01-11 06:00:00+08:00,1704924000000,45956.8,46960.0,45758.7,46908.4,82723990.0
2024-01-11 07:00:00+08:00,1704927600000,46908.4,47699.0,46395.7,46663.0,78113305.0
2024-01-11 08:00:00+08:00,1704931200000,46663.0,46725.6,46308.1,46676.1,20113574.0
2024-01-11 09:00:00+08:00,1704934800000,46676.1,46758.0,46468.2,46506.8,10539094.0
2024-01-11 10:00:00+08:00,1704938400000,46506.8,46632.0,46495.3,46567.3,10539598.0
2024-01-11 11:00:00+08:00,1704942000000,46567.3,46599.0,46180.0,46505.1,20171144.0
2024-01-11 12:00:00+08:00,1704945600000,46505.1,46510.7,46312.0,46404.9,7097368.0
2024-01-11 13:00:00+08:00,1704949200000,46404.9,46421.0,45901.9,46074.1,14293411.0
2024-01-11 14:00:00+08:00,1704952800000,46074.1,46098.4,45615.4,45899.9,12908252.0
2024-01-11 15:00:00+08:00,1704956400000,45899.9,46165.0,45874.6,46096.1,10871138.0
2024-01-11 16:00:00+08:00,1704960000000,46096.1,46319.0,46051.6,46272.0,8934327.0
2024-01-11 17:00:00+08:00,1704963600000,46272.0,46354.0,46204.1,46212.8,4990835.0
2024-01-11 18:00:00+08:00,1704967200000,46212.8,46875.0,46206.5,46871.1,21280525.0
2024-01-11 19:00:00+08:00,1704970800000,46871.1,47171.0,46704.9,47068.6,27331005.0
2024-01-11 20:00:00+08:00,1704974400000,47068.6,47468.9,46940.0,47451.2,26385749.0
2024-01-11 21:00:00+08:00,1704978000000,47451.2,47451.2,46776.3,47329.4,31080734.0
2024-01-11 22:00:00+08:00,1704981600000,47329.4,49010.0,47210.5,48592.9,129955256.0
2024-01-11 23:00:00+08:00,1704985200000,48592.9,48668.9,46490.7,46812.6,97904323.0
2024-01-12 00:00:00+08:00,1704988800000,46812.6,47053.2,45775.0,46038.0,81390611.0
2024-01-12 01:00:00+08:00,1704992400000,46038.0,46578.0,45601.1,46517.5,37036263.0
2024-01-12 02:00:00+08:00,1704996000000,46517.5,46659.9,46269.8,46617.9,16792785.0
2024-01-12 03:00:00+08:00,1704999600000,46617.9,46744.0,46282.3,46698.5,10802539.0
2024-01-12 04:00:00+08:00,1705003200000,46698.5,46973.8,46111.6,46249.0,32740965.0
2024-01-12 05:00:00+08:00,1705006800000,46249.0,46454.4,46116.0,46156.5,13723304.0
2024-01-12 06:00:00+08:00,1705010400000,46156.5,46443.1,46080.6,46408.8,52170190.0
2024-01-12 07:00:00+08:00,1705014000000,46408.8,46494.0,46301.3,46338.1,7202189.0
2024-01-12 08:00:00+08:00,1705017600000,46338.1,46533.4,46018.4,46299.9,14862883.0
2024-01-12 09:00:00+08:00,1705021200000,46299.9,46343.5,45900.9,46144.6,11445217.0
2024-01-12 10:00:00+08:00,1705024800000,46144.6,46266.4,46000.0,46152.2,7375020.0
2024-01-12 11:00:00+08:00,1705028400000,46152.2,46191.1,45924.0,45997.4,8820249.0
2024-01-12 12:00:00+08:00,1705032000000,45997.4,46118.8,45851.2,45960.4,8196472.0
2024-01-12 13:00:00+08:00,1705035600000,45960.4,46224.9,45902.1,46201.1,5189537.0
2024-01-12 14:00:00+08:00,1705039200000,46201.1,46379.0,46101.6,46106.9,7997888.0
2024-01-12 15:00:00+08:00,1705042800000,46106.9,46150.0,45720.0,46002.5,12713417.0
2024-01-12 16:00:00+08:00,1705046400000,46002.5,46002.8,45633.0,45862.3,10332111.0
2024-01-12 17:00:00+08:00,1705050000000,45862.3,46089.8,45527.6,45938.1,16045524.0
2024-01-12 18:00:00+08:00,1705053600000,45938.1,46147.0,45850.3,46067.5,6846534.0
2024-01-12 19:00:00+08:00,1705057200000,46067.5,46280.0,45950.5,45957.9,9136862.0
